person	victimise	imputable	incapability	bad_person	rejection	unpleasantness	ignorance	attachment	unbeneficial	negligence	hate	laziness	remonstration	devoutness
natural_phenomenon	pc_game	video_game_console	action_game	videogaming	pic	computer_game	console	first_person_shooter	reproduction	game_console	person	video_game	software_component	video_arcade_game
person	citizen	public_building	commercial_agent	chemical_agent	juridical_person	building_contractor	guardian	land_site	home_garden	square_metre	surface	storage_medium	organs	pineal_body
person	parliamentary_democracy	chief_of_state	political_leader	one_person	record_album	title	work_of_art	fictional_character	poetess	leader	form_of_government	aristocrat	group_event	head_of_government
person	instructor	teacher	educator	intelligent_agent	mathematician	mathematical_process	scholar	writer	designer	physicist	lecturer	reader	competent_person	mathematically
granular_material	surface_runoff	soil_profile	waste_material	jointing	drill_hole	unconsolidated	gully	silt	soil_type	streambank	soil	silty	soil_structure	igneous_rock
person	plant	body_part	juridical_person	seed	legume	vegetable	perennial	plant_material	amaranth	plant_structure	storage_medium	white_clover	athlete	make
confection	foodstuff	baked	vegetable	sweets	plant	confectionary	cookware	disease	bakery	meat	confectionery	salad	candy	condiment
pathological_state	computer_program	person	book	phenomenon	article	work_of_art	computing_device	reader	scientific_method	piece_of_work	human_language	comprehensible	skeptic	mathematical_function
air_current	atmospheric_phenomenon	natural_phenomenon	physical_phenomenon	current_of_air	atmospheric_conditions	weather	weather_condition	atlantic_hurricane	wind	atmospheric_condition	surface	atmosphere	storm	computer_code
plant	chemical_action	plant_part	biocomposite	chemical_fertilizer	animal_feed	substrate	biomolecule	plant_food	tree_of_life	cell_membrane	starch	stratum	jointing	soya_bean
offence	crime	criminal_offence	criminal	offender	social_event	criminal_offense	gov	political_organisation	nonleague	government	unite	show	social_function	individual_events
mechanical_assembly	articulator	means_of_transport	electric_circuit	mechanical_system	motion	vibration	electrical	movement	interlock	cylinder	airfoil	steering_system	electrical_device	electromechanical
computer_program	person	computer_programme	information_processing_system	computer_file	computer_software	picture	software_program	coding_system	work_of_art	computer_code	form	dictionary_entry	data_storage_device	computer
anatomical_structure	body_part	tissue	anatomy	animal	body_structure	anatomical	building_material	musculature	bilateral_symmetry	specimen	eye_color	bodily_structure	gross_anatomy	work_of_art
person	picture	stone	work_of_art	figure	form	drawing	silicon_chip	world_market	mouse	computer_chip	computer_circuit	computing_machine	computing_device	chips
person	work_of_art	city	school	educational_institution	firm	competitor	academy	actor	brand_image	designated_place	storage_medium	motion_picture	musical_organization	binary_relation
observable	externalism	positivist	phenomenon	sense_experience	noumenon	a_priori	heavenly_body	natural_phenomenon	presupposition	transgression	truth	niqab	philosophical_theory	afront
person	storage_medium	vehicle	hand_tool	means_of_transport	rails	means_of_transportation	traveller	landing_field	aeroplane	equipment	musical_work	travelling	traveler	work_of_art
person	work_of_art	pathological_state	picture	sick_person	photo	pic	feature	sentiency	body_structure	video	sensation	communication_medium	anatomical_structure	personal
person	team	sportsperson	competitor	cricketer	winning	footballer	actor	sport	umpire	work_of_art	leader	social_event	athlete	thespian
person	computer_code	work_of_art	pictograms	equipment	function	motorway	mechanism	computer_software	picture	transportation	surface	motion	shape	movement
person	work_of_art	feature	motion	landing_field	venture	mate	record_album	passageway	bottle_up	company	picture	musical_composition	computer_software	rocker
anatomical_structure	illness	sick_person	animal	incurable	ailment	heredity	picture	body_part	work_of_art	function	discovery	science_laboratory	biomolecule	pathological_state
parcelling	landed_property	durable_goods	measurement	measuring_rod	method	inventory	free_energy	monetary_unit	mechanism	expenditure	calculation	cash	net_worth	dimensionless_quantity
atmospheric_phenomenon	natural_phenomenon	physical_phenomenon	atlantic_hurricane	phenomenon	air_current	wind	meteorological_forecasting	atmospheric_condition	current_of_air	weather_condition	cyclogenesis	atlantic_hurricane_season	tropical_storm	el_niño
moving_picture	person	movie_maker	female_person	movie	tv_show	television_show	social_event	tv_program	record_album	television_series	tv_series	television_producer	film	television_program
stone	picture	work_of_art	shade	flowering_tree	tree_of_life	colour	the_garden	fig_tree	garden	sculpture	marble	public_building	transportation_stop	fountain
person	writer	actor	fictional_character	television_producer	leader	film_director	commentator	work_of_art	sport	boat_race	coach	boss	team	episode
clothing	clothes	purdah	nightwear	wearing_apparel	outer_garment	cloth	lungis	scarf	shawl	outerwear	slave	suit_of_clothes	wearer	corset
township	person	work_of_art	designated_place	local_government	city	town	public_building	state	record_album	county_town	centre	station	producer	social_event
person	work_of_art	body_part	mind	personal	social_event	function	personal_identity	anatomy	natural_phenomenon	illness	personal_experience	phenomenon	piece_of_work	psychology
piece_of_land	building_site	public_building	mound	parcel_of_land	floor_plan	piece_of_ground	brick	group_event	land_up	land_site	stone	terraced	exterior	plot_of_land
natural_phenomenon	manual_labour	phenomenon	retailing	retail_trade	income	sanitary_condition	mechanisation	assets	energy	profit	economic_science	status_seeking	fabric	labourer
wearing_apparel	suit_of_clothes	sash	broadcloth	cloth	ondol	female_person	house_servant	piece_of_furniture	slave	curved_shape	linen	body_covering	shalwar	domestic_help
person	computer_program	natural_phenomenon	computer_code	biological_group	educator	written_communication	coding_system	software	software_package	software_application	computer_language	code	title	database_management_system
person	transportation_system	air_travel	musical_composition	business_organization	piece_of_music	transmission_channel	medical_facility	female_child	surname	means_of_transport	female_person	musical_work	adult_female	social_event
illness	pathological_state	disease	ailment	human_language	sickness	mental_disturbance	appendage	unexplainable	disorder	pic	health	movement	logician	eye
person	piece_of_work	mass_medium	moving_picture	channel	work_of_art	station	writer	producer	communication_medium	mass_media	broadcast	musical_work	medium	movie
person	natural_phenomenon	work_of_art	phenomenon	series	step	social_event	function	state	competitor	group_event	writer	sport	story	team
natural_phenomenon	phenomenon	surface	storage_medium	mapping	work_of_art	computer_software	mechanism	understanding	function	data_storage_device	properties_of_water	chemical_reaction	chemical_process	microscopic
work_of_art	sanitary_condition	function	equipment	record_album	drawing	weaponry	technology	clothing	wearing_apparel	motion	workingman	molecular_entity	cookware	geometric_shape
person	plant	woody_plant	native_plant	jointing	plant_part	juridical_person	flower	plant_family	the_garden	herbaceous_plant	competent_person	perennial	flowering_tree	plant_material
piece_of_work	person	record_album	biological_group	album	computer_file	armed_services	storage_medium	title	musical_composition	written_record	musical_organization	periodical_literature	signal	page_number
computer_program	person	work_of_art	software_program	computer_software	computer_code	view	picture	form	move	surface	transportation	moving	movement	making
attachment	manual_labour	suit_of_clothes	philosophy	person	rejection	religious_person	working_person	unkindness	written_document	social_rejection	no_religion	head_covering	disrespect	bad_person
city	land_site	person	railroad_car	township	unicameral_legislature	overland	transport	body_of_water	chambers	conveyance	800_metres	constructed_structure	parcel_of_land	free_energy
piece_of_work	person	publicist	producer	film_producer	social_event	film_production	album	movie_maker	corporate_identity	record_album	creative_director	newswriter	arranger	personal_name
jointing	chemical_action	plant	acid	chemical_process	building_material	caustic_soda	columnar	soluble	transformer_oil	chemical_oxygen_demand	phosphorous	microorganism	aqua_regia	natural_action
person	bad_person	show	work_of_art	social_event	computer_code	record_album	computer_program	cricketer	picture	contestant	sportsperson	storage_medium	actor	code
natural_phenomenon	phenomenon	geological_period	chemical_change	illness	natural_process	body_structure	ascidian	occupational_disease	disease	incurable	physical_examination	larva	skin_colour	reaction
vehicle	means_of_transport	transport	passenger_transport	sailing_vessel	river_transport	travel	mode_of_transport	aboard	hydrofoil	transportation	means_of_transportation	painting	airplane	ship
person	company	work_of_art	computer_code	firm	sportsperson	computer_program	writer	mathematical_function	investor	excel	cricketer	piece_of_work	natural_phenomenon	competent_person
plant	soya_bean	animal	foodstuff	vegetable	green_goods	leguminous	poultry	cereal	home_garden	crop	meat	planting	animal_tissue	poultry_feed
motion	combativeness	prostration	stimulus	social_rejection	pressure	movement	stress	bodily_process	unpleasantness	dimensionless_quantity	cessation	injury	perception	solitariness
motion	computer_code	incline	software	installation	pendulum	mechanical_assembly	nonrefugee	extremity	computer_software	apportionment_of_seats	horizontal_surface	binary_relation	military_equipment	chair_lift
piece_of_work	work_of_art	medical_facility	supervisor	teacher	hospital	person	school	album	township	mathematical_process	staff_member	filming	the_assessor	publishing_house
person	educator	art_historian	competent_person	teacher	painter	sculptor	designer	builder	political_leader	work_of_art	presenter	instructor	combatant	engineer
person	chief_of_state	head_of_government	political_system	political_organization	parliamentary_democracy	republic	leader	head_of_state	political_leader	politician	presidential	country	democracy	politics
internal_organ	animal	tissue	protective_covering	plant	anatomical_structure	sea_anemone	blood	skin	sprout	pile	body_part	sea_urchin	surface	holdfast
person	company	officeholder	politician	channel	sportsperson	work_of_art	profit	corporation	firm	profits	producer	juridical_person	contestant	locale
person	company	computer_program	firm	corporation	sports_venue	selling	market	brand	consumer	computer_code	software_program	channel	brand_image	infrastructure
person	political_organisation	political_organization	mechanism	governing	method	calculation	scheme	function	motion	free_energy	social_event	computation	multiparty	placement
person	natural_phenomenon	computer_code	traveling	record_album	work_of_art	government	travelling	transportation_stop	public_building	youth_subculture	railroad_terminal	outlet	means_of_transport	storage_medium
sick_person	indriya	female_child	predetermination	hellerwork	sickness	samskara	surgical	body_process	patient	surgical_operation	care	anatomy	activation	srivaishnava
geology	million_years	geological_period	phanerozoic	geological_age	rock	rocks	time_period	tree_of_life	geologic_time	geological_time	written_record	dating	biological_group	relative_dating
plant_material	amaranth	plant	seed	jointing	vegetable	condiment	starch	plant_product	tuber	herbaceous_plant	plant_part	baked	salad	wheat
painter	person	movie	movie_maker	dramatist	work_of_art	sailing_ship	hairstyle	portraiture	filmmaker	film_director	aboard	stylist	scriptwriter	ship
computer	software_program	person	computer_programme	computer_program	computing_device	equipment	computing_machine	work_of_art	using	group_event	electronic_equipment	company	transmission	computer_software
work_of_art	person	picture	team	figure	company	shape	medium	body_structure	record_album	communication_medium	mechanical_assembly	technical_specification	curved_shape	musical_composition
work_of_art	locale	person	group_event	social_event	waterbody	surface	station	town	season	body_of_water	motion	channel	olympic_sports	record_album
person	work_of_art	moving_picture	television	video	social_event	movie	show	film	video_game	flick	musical_work	channel	picture	record_album
person	work_of_art	picture	image	drawing	appearance	figure	personal	painting	instance	rather	final_result	icon	title	illustration
work_of_art	means_of_transportation	mapmaking	record_album	musical_organization	station	cartography	town	gov	biological_group	locus	storage_medium	city	travel	locale
predisposition	inflammation	inflammatory_disease	tissue	congenital	contagious_disease	body_part	disease	person	internal_organ	animal	skin	respiratory_system	illness	disorder
person	natural_phenomenon	computer_code	technology	work_of_art	mathematical_function	mechanism	biological_group	computer_program	show	travel	route	economic_science	function	economics
person	social_event	piece_of_work	title	expression	female_person	work_of_art	narration	show	sexual_love	writer	hatred	mimicry	imaginary_being	disagreeable_person
gymnastics	kite	underwater_diving	equestrian	horsemanship	olympic_sports	athlete	gymnast	olympic_sport	ancient_olympic_games	sailing	sport	type_of_sport	aerobatic	sailing_ship
person	work_of_art	writer	competitor	firm	leader	boss	fictional_character	poet	piece_of_work	book	television_producer	cricketer	brand	chief
natural_phenomenon	phenomenon	person	motion	observable	physical_property	computer_code	mechanism	market	work_of_art	scientific_method	technical_specification	measuring_instrument	view	specifications
person	assistant_professor	scholar	teacher	lecturer	educator	writer	faculty_member	university	educationist	professor	associate_professor	prof	academic	dean
air_current	atmospheric_phenomenon	natural_phenomenon	current_of_air	atmospheric_conditions	atlantic_hurricane_season	phenomenon	atmospheric_condition	atlantic_hurricane	weather_condition	weather	aerodynamical	wind	windstorm	tropical_storm
person	competitor	work_of_art	social_event	head_of_government	politician	educator	producer	creative_director	political_leader	chief_of_state	transportation	actor	boss	entrepreneur
person	crime	government	wrongful_conduct	criminal_offense	offence	responsible_government	judge	wrongdoing	criminal_justice	misconduct	public_relations	offender	penalty	print_media
work_of_art	round_shape	body_part	mechanical_assembly	person	surface	tubing	airplane	upper_surface	tube	footgear	abrasion	musculature	curved_shape	shape
person	suit_of_clothes	workingman	vessel	clothes	labourer	picture	working_person	watercraft	means_of_transport	cricket_equipment	season	adventurer	sailor	show
person	corporation	company	medium	piece_of_work	technology	communication_medium	firm	print_media	inquiry	electronic_media	juridical_person	llc	mass_media	work_of_art
green_goods	plant	bakeshop	confectionary	person	food_product	head_cook	plant_part	confection	drinking_chocolate	pepper	veggie	salisbury_steak	foodstuff	plant_product
body_of_water	person	geographic_point	waterbody	township	transportation_stop	building_site	transport	natural_elevation	public_building	social_event	moving_picture	city	work_of_art	town
person	station	record_album	lodging	woman	clothes	picture_show	animal	makeup	picture	young_lady	cabin	technical_specification	season	pic
person	motion	state	adjustment	sanitary_condition	parcel_of_land	piece_of_land	biological_group	mount	sportsperson	verbal_abuse	manual_laborer	sociology	facility	rejection
shield_volcano	gypsum	rock	tuff	glacier	volcanic_rock	crater	bedrock	rocks	fragmental	mudflow	debris_flow	ignimbrite	andesitic	plutonic
telecommunication_equipment	telecommunication	communications	computing_device	transmission	telecommunication_system	traveling	telecommunications	connection	network	communication_medium	electronic_communication	computer_network	computer	computer_program
person	writer	television_producer	work_of_art	educator	dramatist	actor	academician	poet	piece_of_work	painter	producer	fictional_character	scriptwriter	educationist
person	educator	religious_leader	officeholder	laborer	labourer	cricketer	marketer	organizer	scholar	educational_institution	trainer	business_organization	board	spouse
natural_phenomenon	phenomenon	title	written_document	cosmos	arrangement	point_of_reference	natural_process	wording	social_event	final	definitive	reference_system	acceptable	placement
labor_force	unskilled	open_shop	worker	asset	labourer	manual_labor	labour_force	manual_labour	company	assets	workers	real_estate	retail_trade	retailing
person	station	the_pilot	ship	work_of_art	crew	plane	team	captain	travel	motion	cargo_ship	aeroplane	combatant	cargo_vessel
person	writer	piece_of_work	television_producer	short_story	dramatist	broadcaster	communication_medium	literate_person	producer	journalist	playwright	fiction	electronic_media	electronic_communication
person	political_leader	chief_of_state	politician	unicameral_legislature	decision_maker	officeholder	advocate	political_family	competent_person	chief	leader	aristocrat	head_of_state	incapacitated
form_of_government	human_sexual_activity	locale	musical_organization	female_person	work_of_art	musical_group	fertilized_ovum	musical_work	heritage	musical	music_group	sexuality	musical_composition	family_unit
person	human_language	linguistics	locus	linguistic	type_of_sport	natural_language	title	symbolisation	written_communication	biological_group	reasoning	artificial_language	observable	ordinary_language
animal	biological_group	tree_of_life	stratum	surface	holdfast	fragmental	anatomical_structure	vascular_tissue	polychaete	millimetre	chemical_action	internal_organ	ascidian	soil
person	educator	staff_member	social_event	group_event	leader	one_person	boss	media_professional	writer	prof	team	officiating	actor	playwright
person	unicameral_legislature	parliamentary_democracy	form_of_government	political_organization	parliamentary_system	bicameral	unicameralism	legislative	decision_maker	multicandidate	indirect_democracy	politics	labor_party	political_system
athlete	passenger_transport	work_of_art	farm_machine	trainer	motor_control	mechanical_assembly	lifter	cylinder	motion	channel	retailing	domestic_appliance	person	abstract_object
extracurricular_activity	student	economics	athlete	secondary_school	time_period	social_event	extracurricular	sport	course_of_study	group_event	female	person	administrative_region	athletic
person	competent_person	sick_person	medical_facility	medical	incapacitated	medical_aid	hospital_care	employer	medical_care	health_system	employee	health_care	healthcare	healthcare_delivery
type_of_sport	person	sport	sportsperson	sportswoman	athlete	football_tournament	thumb	fastener	extracurricular_activity	geographic_point	abstract_object	politics_and_sports	formula_one_racing	jock
person	piece_of_work	work_of_art	imaginary_being	one_person	inquiry	written_account	politician	enquiry	scholar	political_leader	poet	fictional_character	writer	personally
natural_phenomenon	map	site	parcel_of_land	person	medical_facility	topography	surface	mapmaking	body_of_water	cartography	computer_code	building_site	elevation	visualise
fish	animal	shell_fish	foodstuff	illness	bony_fish	biological_group	contagious_disease	sealife	plankton	seafood	sea_pen	marine_animal	crustacea	sea_cucumber
person	body_part	biological_group	thought_process	illness	skin_colour	attachment	bad_person	bodily_structure	equanimity	pain	fearfulness	feelings	unrighteousness	athlete
person	physician	psychologist	medical_practitioner	educator	medical_doctor	health_professional	psychiatrist	patient	competent_person	teacher	athlete	professional_person	decision_maker	clinician
person	domestic_dog	animal	mammal	bird	work_of_art	carnivore	class_mammalia	beak	carnivory	theriomorphic	nymph	colour	image	edible
atmospheric_phenomenon	current_of_air	air_current	wind	atmospheric_condition	natural_phenomenon	atlantic_hurricane	weather	hurricane	atmospheric_conditions	atlantic_hurricane_season	physical_phenomenon	tropical_storm	tropical_depression	phenomenon
person	government	business_organization	company	firm	corporation	capital	corporate	government_agency	social_control	record_album	technology	enterprise	transmission	business_organisation
person	scholar	priest	poet	theology	theologian	second_person	written_document	philosophy	catholic_priest	legal_document	historical_document	faculty_member	work_of_art	religious_leader
computing_machine	video_game_console	video_game	home_appliance	work_of_art	software	game_console	storage_medium	hard_disk_drive	computer_game	digital_computer	motion	pc_game	equipment	operating_system
computer_program	software_program	computer_code	person	software	utility_software	software_company	computer_software	computer_programme	software_application	company	computer_system	software_architect	advertising_agency	intelligent_agent
person	work_of_art	cricketer	sportsperson	competent_person	horse	sport	venture	mountaineer	educator	maverick	athlete	competitor	type_of_sport	owner
person	computer_program	picture	work_of_art	figure	move	drawing	shape	vehicle	surface	fit	side	curved_shape	software_program	computer_code
person	scheme	record_album	storage_medium	political_organisation	organised	deposit	team	stealing	misappropriation	locus	computer_program	termination	regular_payment	leader
incapacitated	person	chief_of_state	unicameral_legislature	officeholder	one_person	scientologist	spouse	dwelling_place	governor	head_of_government	estate	public_building	victim	leader
underwater_diving	body_of_water	work_of_art	locomotion	type_of_sport	fluid	atmosphere	holdfast	body_structure	picture	videogaming	episode	teen_film	natural_phenomenon	action_game
person	computer_programme	work_of_art	computer_program	picture	information_processing_system	computer_code	home_appliance	company	electrical_appliance	video_game_console	software_program	video_game	videogaming	pc_game
work_of_art	clothes	dog	horse	animal	anvil	domestic_dog	vehicle	small_person	station	person	transportation	workman	technical_specification	clothing
person	musical_work	work_of_art	natural_phenomenon	motion	radio_drama_series	musical_composition	solar_day	picture	phenomenon	station	function	piece_of_music	television_program	album
person	natural_phenomenon	fundamental_quantity	physical_phenomenon	phenomenon	air_current	observable	weather_condition	physical_property	avogadro_constant	athlete	thinker	rejection	wind	dimensionless_quantity
person	methodology	charge	scheme	computer_program	expense	cost	decision_maker	code	carrying_out	costs	country	government	city	putting_to_death
work_of_art	artifact	clothing	worn	suit	footwear	clothes	stone	adornment	piece_of_material	dress	wearing_apparel	sandal	anatomical_structure	sportswear
person	work_of_art	social_event	athlete	phenomenon	perception	sport	natural_phenomenon	perceptual_experience	religious_person	intellect	movement	consciousness	intuition	tv_program
written_communication	oral_communication	coding_system	tree_diagram	formal_language	grammatical_category	computer_code	natural_numbers	computer	electronic_computer	human_language	computer_software	nonverbal_communication	chapter_book	computer_program
person	restaurant	head_cook	bakery	storage_medium	confection	dishes	rices	foodstuff	cookware	cooking	meal	public_building	art_of_cooking	retail_store
natural_phenomenon	person	phenomenon	musical_composition	computer_code	function	software	medical_facility	motion	technical_specification	group_event	work_of_art	evidence	team	discovery
natural_phenomenon	person	phenomenon	dimensionless_quantity	quantitative_relation	natural_process	motion	sensitivity	mechanism	physical_phenomenon	fundamental_quantity	weather_condition	season	atmospheric_phenomenon	measure
hand_tool	jointing	computer_program	engineer	application	mechanical_assembly	installation	structural_member	projectile	vehicle	equipment	potentiometer	computer_software	code	person
person	employee	world_organization	worker	private_corporation	natural_phenomenon	motion	services	scheme	world_organisation	one_person	juridical_person	firm	meeting	state
physical_examination	predisposition	radiation	abnormal	medical_emergency	illness	safety	body_fluid	sickness	person	body_structure	congenital	ailment	medical_history	disease
person	town	city	government_office	piece_of_land	work_of_art	centre	authorities	contestant	capital	parcel_of_land	locale	producer	writer	local_government
person	instructor	work_of_art	title	athlete	teacher	educator	child	bookman	writer	written_document	astronomical_object	legal_guardian	life_story	piece_of_work
person	government	juridical_person	federal_office	competitor	computing_machine	company	firm	selling	computer_code	computer_program	state_government	state	government_officials	investor
person	chamber	flight_of_stairs	record_album	passageway	doors	move	living_space	floor	demountable	public_building	steps	freedom_of_movement	hatchway	gate
air_current	airplane	natural_phenomenon	weather_condition	motion	aeroplane	aircraft	surface	wind	pic	air_travel	physical_phenomenon	landing	dust_devil	bad_luck
electronic_media	publishing	work_of_art	communication_medium	mass_media	biography	piece_of_work	computer_code	story	software_program	internet_site	fictional	magazine	person	syndicate
parcelling	disease	landed_property	foodstuff	biological_group	allotment	cultivation	function	utilization	plant	asset	monetary_unit	staple	sanitary_condition	adulteration
person	making	worker	computing_machine	parcelling	asset	corporation	authorisation	technology	successful	mechanisation	sportsperson	equipment	utilisation	managerial
person	attachment	reader	bad_person	human_language	world_organisation	odds	injury	offending	reason	placement	explanation	religious_person	question	reoccurrence
sanitary_condition	plant	natural_phenomenon	clothes	surface	animal	building_material	figure	situ	natural_action	waste_material	nitrogenous	chemical_change	clothing	soil
person	corporate_title	indirect_democracy	corporation	employee	board_of_directors	unicameralism	legislative_assembly	board_member	association	legislative_body	business_organization	apportionment_of_seats	constituent	minister_of_health
person	title	bookman	shopper	string_along	denuclearize	department_store	sportsperson	cold_turkey	public_transport	specifications	locale	sales_outlet	banker	card_game
computing_machine	telecommunication_equipment	computer	technical_drawing	computer_code	circuitry	electronic_equipment	electromechanical	circuit_board	digital_computer	electronic_circuit	electrical	computer_software	computer_program	computer_chip
medium	means_of_transport	wrongful_act	motorway	passenger_transport	connection	route	obstruction	transportation	transmission	passageway	electrical_load	thruway	imputable	specifications
video_game_console	video_game	computer_game	game_console	pc_game	operating_system	sega	action_game	electronic_equipment	computing_device	gamer	electronics	video_arcade_game	computer	internet_appliance
person	piece_of_work	book	work_of_art	title	writer	natural_phenomenon	story	medium	tv_program	fictional_character	reference	research	picture	written_account
person	athlete	promoter	locus	gene	grammatical_category	molecular_biologist	free_energy	nerve_cell	syntactic_category	binary_relation	transporter	geneticist	selectional	animal
person	computer_program	sport	work_of_art	software_program	computer	computer_programme	channel	technology	means_of_transportation	computing_machine	surface	figure	olympic_sport	computer_system
body_part	anatomical_structure	animal	person	biomolecule	digestive_system	chemical_change	biological_group	plant	chemical_group	human_body	laboratory	discovery	skeletal_system	hybridisation
durable_goods	parcelling	earnings	green_goods	durables	retail_trade	landed_property	sales	profits	net_profit	assets	wages	investor	valuation	employee
person	natural_phenomenon	usufruct	military_rank	cartography	assets	land_site	written_document	population_genetics	asset	title	bioscience	earnings	parcel_of_land	possession
person	cricketer	competitor	athlete	sportsperson	sport	contestant	work_of_art	type_of_sport	actor	owner	body_part	horse	jockey	jock
retail_trade	unskilled	labor_force	mechanization	durable_goods	computer_program	labour_force	manual_labor	manual_labour	semiskilled	durables	mechanisation	laborsaving	retailing	consumer_durables
computer_program	software_program	computer_code	computer_software	software	computing_device	computing_machine	computer_system	computer	computer_user	software_application	computer_programme	utility_software	application_software	operating_system
landing_field	producer	person	tract	route	musical_organization	locale	sportsperson	piece_of_work	album	city	vocalist	work_of_art	studio_album	jock
person	computer_program	software_program	computer_programme	software	computer	computer_code	applications_programme	communication_medium	work_of_art	computer_software	piece_of_work	legend	picture	computing_machine
military_group	armament	weaponry	noncombatant	warfare	military_force	sexual_organ	enlisted_person	military_branch	cutting_off	afront	combatant	intelligence	armed_combat	military_machine
person	sport	social_control	rock_music	fluidity	sociology	group_behaviour	group_event	social_relation	rock_band	social_occasion	performance_poetry	competition	mass_media	deviance
natural_phenomenon	atmospheric_phenomenon	computer_code	image	radiation	surface	computer_program	weather	saturated	colour	color_space	turbidity	phosphorus	waterbody	physical_property
person	work_of_art	illustration	figure	proportioned	colour	piece_of_work	category	graphic	proneness	colour_in	occasion	computer_program	biological_group	illness
picture	university	student	person	work_of_art	residence	centre	constructed_structure	placement	faculty	mechanism	school	parcelling	vedda	measure
natural_phenomenon	atmospheric_phenomenon	air_current	wind	weather_condition	meteorological_conditions	atmospheric_conditions	surface	weather	waterbody	current_of_air	prevailing_winds	atmospheric	body_of_water	pic
person	communication_medium	drama	literary	story	electronic_media	literary_work	narrative	fiction	religious_ritual	textual_analysis	theory_of_art	worship	comparative_religion	form_of_government
rocks	rock	basalt	geological_phenomenon	stone	volcanic_crater	elevation	erosional	talus	rock_formation	fragmental	crater	cleft	pebble	bulge
person	decision_maker	politician	advocate	business_executive	one_person	lawmaker	political_leader	jobseeker	chief	leader	officeholder	boss	administrator	banker
work_of_art	surface	person	piece_of_material	computer_program	optical_microscope	fibre	figure	picture	photography	hand_tool	artwork	illustration	photo	curved_shape
person	motion	airplane	aeroplane	jumbo_jet	air_travel	transport	aerofoil	movement	air_current	computer_program	computer_code	spaceship	means_of_transport	flow
atmospheric_phenomenon	natural_phenomenon	terrain	prevailing_winds	wind	prevailing_wind	cyclonic	tropical_cyclone	topography	weather_condition	prevailing_westerly	curvature	coriolis_effect	weather	density
person	social_event	public_relations	leader	conference	transmission_channel	group_event	philosophy	misconduct	injury	offence	wrongful_act	rejection	audience	title
passenger_transport	means_of_transport	rail_transportation	landing_field	intercity	transportation	conveyance	mode_of_transport	military_force	transport	watercraft	transmission	railroad_terminal	transportation_system	means_of_transportation
person	computer_code	computer_program	corporation	software	software_program	computer_system	computer	technology	enterprise	client	storage_medium	government_agency	appliance	surface
computer_program	software_program	computer_code	application_program	software_component	software_application	written_communication	software	programming_language	software_package	software_product	hello_world	user_interface	storage_medium	information_processing_system
person	teacher	contestant	honorific	mode_of_transport	chief_of_state	overseas_territory	public_building	combatant	educator	unicameral_legislature	sportsperson	boss	city	proprietorship
molecular_entity	free_energy	computer_code	solid_solution	physical_property	state_of_matter	chemical_reaction	atom	emission	metal_oxides	line_spectrum	technical_specification	metallic_element	measurement	computer_programme
computing_machine	person	computer_program	telecommunication_system	computing_device	computer_system	transmission	connection	computer_software	computer	software_program	telecommunication	computer_code	electronic_computer	corporation
person	producer	actor	social_event	title	television_producer	moving_picture	flick	movie_maker	picture_show	motion_picture	storage_medium	station	fashion_model	thespian
plant_part	anatomical_structure	pathological_state	anatomic	illness	anatomical	predisposition	animal	eye_colour	anatomy	internal_organ	heredity	pig	case_history	defect
motion	person	time_period	social_event	change_over	group_event	age	period_of_time	histories	demographics	movement	epoch	biological_group	olympic_sports	social_control
person	work_of_art	station	contestant	monetary_unit	prize_money	motion	locus	coin	money_circulation	expenditure	transferred_property	picture	olympic_sport	ball_game
patient	anatomical_structure	disorder	body_process	anatomical	anatomic	protein_structure	surgical_procedure	body_part	surgical_operation	organ	wavefunction	data_structure	heredity	organs
person	work_of_art	piece_of_work	moving_picture	moulage	brand_image	rock_band	television_producer	singer	pathological_state	digital_media	photographer	album	episode	picture
natural_phenomenon	phenomenon	computer_program	technical_specification	computer_software	natural_process	physical_phenomenon	motion	function	computer_programme	software_package	mathematical_process	computer_code	social_event	group_event
computer_file	chemical_action	monetary_system	monetary_unit	computer_code	lockbox	world_market	rate_of_exchange	price_competition	marketplace	free_energy	underground_mining	developed_country	global_market	conductivity
body_of_water	work_of_art	surface	elevation	group_event	stone	station	meter	map	staging	waterbody	hard_surface	picture	grass	foot
person	observable	scheme	theory	economics	phenomenon	spiritism	scientific_method	governance	personal	group_event	state	social_control	social_function	competition
plant	foodstuff	plant_structure	plant_food	grain	plant_product	vegetable	plant_part	cultivation	wheat	plant_material	cereal	soya_bean	crop	alterative
stone	hand_tool	work_of_art	person	roofing	jointing	public_building	parcel_of_land	capital	piece_of_material	mechanical_assembly	equipment	stylus	grippers	entry
natural_phenomenon	physical_phenomenon	phenomenon	picture	person	computer_code	work_of_art	astronomical_object	observable	scientific_method	surface	biological_group	experiment	shape	figure
person	pitch	mechanical_assembly	work_of_art	surface	landing	airplane	aeroplane	form	physical_phenomenon	technical_specification	travelling	traveling	skier	astronomical_object
person	title	written_document	type	reference	form	function	lineage	annotation	another	biological_group	actual	declaration	ancestry	mechanism
biological_group	place_of_origin	intactness	person	identification	protective	identified	attachment	cleft_lip	anthropogenetic	r20	associated	evidence	placement	zinat
chemical_action	chemical_process	physical_change	jointing	mapping	surface	chemical_reaction	chemical_change	computer_code	computer_file	layer	acid	phosphorous	layers	granular_material
