concealment	uselessness	wrongfulness	person	utter	worthlessness	thoughtlessness	aggression	inflict	wrongness	misdeed	provocation	annoyance	reasoning	ignorance
person	storage_medium	medium	making	mechanical_assembly	technology	data_storage_device	storage	service	enterprise	computer_programme	control	communication_medium	company	investigating
person	one_person	kind	sickness	social_control	way	disagreement	dispute	country	false_statement	constructed_structure	whatever	another	lawbreaking	rejection
person	foodstuff	store	moving_picture	animal	plant	storage_medium	garden	picking	official_statistics	owner	record_album	vegetable	enterprise	food_product
person	mathematician	geneticist	mathematical_process	logician	researcher	animal	faculty_member	female	lecturer	instructor	area_of_mathematics	psychologist	physical_system	research
person	venture	enterprise	moving_picture	company	piece_of_work	track	project	writer	competitor	corporation	motivating	software_package	computer_program	communication_medium
person	leader	speaker	republic	friend	title_of_respect	academician	chief	locus	political_leader	aristocrat	family_relationship	wisdom	form_of_address	courtier
communication_system	communication_medium	telecommunication_system	move	physical_phenomenon	transmission	communications_system	telecommunication_equipment	travelling	movement	person	channel	telecommunication	physical_system	enterprise
foodstuff	pasta	raw_vegetable	kedgeree	condiment	staple	food_product	eat	congee	puerto_rican_cuisine	vegetable	rice_pudding	consumption	wholegrain	bagoong
person	sickness	illness	natural_phenomenon	natural_causes	brain_surgeon	radiation	physical_phenomenon	physical_property	movement	company	health	sleep_disorder	nonphysical	vital_organ
person	moving_picture	medium	picture	film	musical_work	video	movie	drama	pic	picture_show	record_album	recording	studio_album	channel
musical_style	musical_composition	piece_of_music	transmission_channel	musical_group	musical	orchestration	music_genre	ball_game	moving_picture	record_album	popular_music_genre	street_dance	eurythmics	compilation_album
person	railroad_terminal	new_town	train_station	railway_station	train	mechanical_assembly	transportation	watercraft	saleswoman	vehicle	mode_of_transport	engineer	means_of_transport	medical_practitioner
cereal	vegetable	food_product	foodstuff	plant	seed	sugar	the_seed	soup	wholegrain	confectionery	breakfast_food	flavouring	plant_part	crisps
person	written	text	code	specifications	formal_language	computer_program	written_communication	human_language	computer_code	documents	reasoning	application	written_document	communication_medium
monetary_unit	breakfast_food	sanguification	boiled	storage	cash	dosage_form	food_product	tender	staff_of_life	savings	sweet_tooth	coin	nonvegetarian	sugar
health	medical	illness	person	care	sickness	communicable_disease	chf	medical_care	medicine	disaster	mobility	gainful	medical_facility	doctor
person	voice	musical_work	service_provider	enterprise	vocal	health	government_agency	services	computer_network	music_group	disaster_recovery	transmission_channel	school	registry
foodstuff	sweet_tooth	soup	plant	eaten	dinner_plate	ginger	delicious	chilled	tender	pasta	rice	confection	eat	eats
storage_medium	transmission_channel	mass_media	person	sport	channel	nonprofit_organization	locale	social_communication	environmental_design	public_administration	track_and_field	infrastructure	television	awareness
learning	written_communication	language	communication_medium	communication_system	computer_network	spoken_communication	information_processing_system	oral_communication	computer_science	person	personal	communicating	software_program	applied_science
person	communication_medium	mass_media	investigation	transmission_channel	report	paper	articles	the_paper	journal	newspaper	print_media	application_program	writer	transmission
breathe_out	bodily_function	uncleanness	defilement	bodily_process	filthiness	physical_intimacy	obstruction	painfulness	dirtiness	change_of_life	overdramatize	emptying	sin	toughy
person	city	elevation	mapping	map	mapmaking	cartography	locale	expressway	space	piece_of_ground	movement	freeway	obstruction	park
parcel_of_land	piece_of_land	locale	plot_of_land	land_site	public_administration	cartography	county	township	capital	mapping	certificate	foundation	professorship	landed_property
person	traveling	air_transportation	ground_transportation	means_of_transportation	travelling	means_of_transport	vehicle	motion	crew_member	ship	rumiko	platform	space_station	airplane
person	piece_of_work	books	record_album	data_storage_device	book	merchant	motion_picture	serial	picture_show	fictional_book	film	confectionery	rich_man	pick
political_organization	obstruction	race	hostility	declaration	technical_specification	movement	warfare	combat	country	difference_of_opinion	fighting	republic	social	political
steering	ship	mode_of_transport	watercraft	crew_member	ambidexterity	sailing_vessel	means_of_transport	hammer_throw	builder	straight_arrow	athlete	travelling	isometric_view	direction
person	one_person	moving_picture	transmission	athlete	sexual_relation	video	storage_medium	official_statistics	female	bookman	piece_of_work	musical_work	good_health	social_event
person	assets	social_function	locale	transmission_channel	functioning	communication_medium	country	moving_picture	dispute	transferred_property	service	recording	social_occasion	transfer
monetary_unit	paper_currency	assets	coinage	coining	valuate	measurement	medium	introduction	coin	database	financial_institution	solving	promissory	periodical_publication
person	title	intermediary	academician	medical_practitioner	leader	ordained	aristocrat	chief	uri	noble	scholar	musician	form_of_address	political_leader
transferred_property	assets	stock	purchase	cash	asset	buying	negotiable_instrument	coin	freecycling	surplus	store	animal_fibre	storage	order_of_payment
athlete	fraternity	sex_organ	sport	collegiate	person	sportsperson	female_person	hammer_throw	adopter	athletes	student_athlete	sexual_organ	track_and_field	junior_class
writer	person	essayist	novelist	travel_book	piece_of_work	poet	poet_laureate	fiction	periodical	book	short_story	best_seller	english_professor	poetess
person	communicating	written_communication	learning	communication_medium	language	teacher	team	move	participative	service_program	movement	oral_communication	transmission_channel	conference
body_part	organs	body_structure	bodily_structure	bodily_function	signaling	anatomical_structure	function	anus	organ	bodily_process	human_body	obstruction	transmission	muscle_contraction
sickness	person	illness	happiness	disease	active_agent	bodily_process	diviner	kind	sexual_relation	foodstuff	healthiness	habit	stimulant	tranquilizing
person	storage	breeder	plant	site	owner	supply	locale	plot_of_ground	farmer	stack	parcel_of_land	piece_of_land	food_product	agriculture
sportsperson	athlete	sport	olympic_sports	competition	person	olympic_sport	team	team_sport	sports	olympic	compete	baseball	national_sport	competitor
person	boss	employee	mathematician	computer_code	computer_scientist	computer_program	possessor	locale	department	computer_programme	logician	writer	lecturer	software_package
coding_system	computer_program	aristotelian_logic	computer_code	mathematical_function	person	electronic_dictionary	circuit	counting_number	java_class_file	symbolic_representation	measuring_device	electronic_circuit	euclidean_geometry	arithmetic
mechanical_assembly	computer_programme	data_storage_device	computing_device	application_program	pic	installation	computer_program	microcircuit	computer_code	computing_machine	software_component	picture	function	transmission
telecommunication_system	home_appliance	connection	computer_network	interconnection	network	network_service	distributed	information_network	application_program	communication_medium	transmission_channel	middleware	computer_networks	transmission
animal	anatomical_structure	person	stranding	body_structure	health	anatomy	sea_animal	mammal	meat	healthy	eating	elaborateness	viscera	wholesome
person	computer_programme	computer_program	videogaming	computing_machine	app	pc_game	computer_code	application	video_game_console	software	computing_platform	moving_picture	channel	cartoon_character
person	computer_programme	computer_program	videogaming	computing_machine	app	pc_game	computer_code	application	video_game_console	software	application_program	application_software	computing_system	video_game
person	work_of_art	piece_of_work	moving_picture	picture	mechanical_assembly	writer	icon	painter	communication_medium	enterprise	paper	knowledge_organization	pic	book
muscular_system	bodily_structure	function	bodily_function	movement	plastinate	impulse	tennis_stroke	learning	manipulatory	bodily_process	engineering_science	competition	strength	bodily
waterbody	surface	river	body_of_water	site	flow	rock	mapping	excavate	waterway	gorge	fluid	ditch	aqueduct	cave
person	corporation	university	foundation	musician	educator	honorific	social_event	businessman	surname	given_name	juridical_person	natural_person	scholar	business_organization
writer	person	piece_of_work	book	teacher	reader	researcher	educator	instructor	critic	books	commentator	student	bookman	lecturer
social_phenomenon	social	foundation	physical_property	knowledge_organization	a_major	applied_mathematics	theory	pure_mathematics	picture	asset	social_relation	research	medium	work_of_art
work_of_art	moving_picture	transmission	musical_work	transmission_channel	communication_medium	musical_composition	mechanical_assembly	knowledge_organization	literary_work	telecommunication_equipment	telecommunication	cartography	java	platform
medical_doctor	person	medical_practitioner	diagnostician	personal_physician	practitioner	doctor	sick_person	physician	medical_specialist	appraisal	instructor	vocation	psychologist	individualized
person	image	another	moving_picture	picture_show	picture	movie	ball_game	videogaming	animal	takes	video	motion_picture	film	movie_maker
macroscopic	chemical_action	periodic_table	chemical_formula	colloidal	inorganic	postgenomic	disease	biomolecule	potassium	oxidation_state	chemical_reaction	homeomorphism	antimony	complex_formation
person	moving_picture	enterprise	communication_medium	channel	sport	piece_of_work	contestant	track	competition	specifications	business_process	transmission_channel	storage_medium	work_of_art
nonalcoholic	foodstuff	beverage	alcoholic_drink	vitis_vinifera	drink	consumption	alcohol	cereal	alcoholic	sweet_tooth	rum	alcoholic_beverage	liquor	hurler
person	transmission	locale	intoxicating	storage_medium	transmission_channel	predisposition	killer	processing	computation	application	medium	disaster	crewmember	storage
person	vessel	nonferrous	animal	copper	animal_virus	grass_family	nonconductive	wall_panel	surface	academician	sheep	feed_grain	current_of_air	ahualulco
person	title_of_respect	leader	record_album	recording	owner	social_control	country	locus	honorific	album	moving_picture	boss	legend	constructed_structure
mathematician	person	physicist	astronomical_object	astronomer	researcher	web_site	page	web_page	logician	natural_scientist	scholar	computer_scientist	physics	software_program
waste_material	mound	seep	drains	fluid	earthen	soil	sand	dirt	water_retention	subterranean	surface	human_waste	dugout	body_of_water
eat	foodstuff	good_health	drink	sweets	goody	diet	eats	soup	eat_it	disease	person	health	healthy	tender
foodstuff	drink	sweet_tooth	eat	tasting	confectionery	beverage	nonalcoholic	sweets	food_product	crisps	muesli	beer	bananas	healthy
computer_program	software_program	natural_phenomenon	mathematical_process	computer_programme	computer_code	gradable	reasoning	logical_argument	physical_system	computer_software	noncomputable	formal_logic	measurement	noncomputational
physical_phenomenon	windstorm	weather_condition	natural_phenomenon	weather	hydrometeor	current_of_air	ambient	musical_work	wind	obstruction	denseness	cyclone	high_wind	sonification
plant	plant_part	chemical_group	chemical_action	grass_family	soybean_plant	seed	plant_material	pea	animal_tissue	the_seed	state_of_matter	oilseed	chemical_fertilizer	biotechnologist
legal_principle	dispute	offence	offense	crime	wrongdoer	lawbreaking	justice	studio_album	admissible	criminal_offense	misconduct	breach_of_trust	penalty	reasoning
mechanical_assembly	obstruction	actuating	electrical_device	semiconductor	circuit_board	accelerometer	muscular_contraction	circuit_card	electrical	motor	semiconductor_device	sensing	electronic_signal	electrostatic_discharge
person	computer_code	computer_programme	computer_software	computing_device	electronic_computer	mechanism	movement	work_of_art	computer_program	natural_phenomenon	software_component	vessel	sickness	artifact
animal	anatomical_structure	genetic_marker	container	bodily_structure	sickness	bodily_process	angiosperm	shape	topological_space	macromolecule	healthiness	yin_and_yang	plant_part	abstract_object
person	storage_medium	company	computer_chip	platform	form	mechanical_assembly	data_storage_device	manufacturer	picture	channel	storage	electronic_component	hp	icon
university	city	foundation	capital	college	locale	person	venture	enterprise	school	moving_picture	cartography	public_university	corporation	storage_medium
object_pronoun	verbal_expression	repetition	wordness	monotransitive	person_agreement	disprove	past_perfect_tense	indirect_request	alander	disyllable	logical_argument	adverb	conclusion	nasalization
storage_medium	person	obstruction	vehicle	technology	means_of_transport	mechanical_assembly	transport	motor_scooter	motion	passenger_transport	application	installation	travel	injury
person	learning	computer_programme	picture	animal	moving_picture	athlete	sexual_relation	bodily_function	storage_medium	communication_medium	dog	personal	sickness	sport
champion	sportsperson	athlete	person	competitor	team	sport	leader	trainer	baseball_player	competition	type_of_sport	track_and_field	contestant	jock
record_album	computer_program	computer_code	constructed_structure	run_on	storage_medium	communication_medium	moving_picture	electronic_component	computer_programme	subway_station	manufacture	videogaming	software	programming_language
videogaming	video_game	musical_style	musical_group	body_process	tv_show	enterprise	television_program	album	music_video	record_album	motion_picture	television_show	musical_composition	studio_album
disease	illness	medicine	sickness	health	medical_science	ailment	incurable	sick_person	cure	person	medical_research	good_health	drug	genetics
economics	piece_of_work	transferred_property	social_control	monetary_unit	theory	economic_theory	empirical_research	assets	shape	inkle	valuation	consumption	sociological	fundamental
natural_phenomenon	physical_phenomenon	windstorm	atmospheric_state	weather	phenomenon	air_current	weather_condition	atmospheric_phenomenon	current_of_air	wind	ambient	natural_hazard	extratropical_cyclone	tropical_cyclone
moving_picture	person	musical_work	piece_of_work	writer	tv_program	video	fiction	story	poetry	transmission_channel	video_recording	communication_medium	picture_show	studio_album
record_album	stone	locale	topological_space	round_shape	bramble	rock	channel	grass_family	surface	cartography	space	picture_show	piece_of_ground	oyster_shell
moving_picture	writer	person	piece_of_work	athlete	sport	story	competitor	work_of_art	picture	cartoon_character	motion_picture	picture_show	contestant	tv_series
dress	person	hair_style	shoes	clothing	clothes	outer_garment	fabric	sickness	cloth	wearing_apparel	whiteness	hairstyle	wig	wardrobe
city	town	train_depot	county_town	township	locale	public_building	person	moving_picture	capital	railroad_terminal	centre	mapmaking	railroad_station	county_seat
university	movement	person	social	bodily_function	social_activity	research	musical_work	mass_media	connection	signaling	social_occasion	transmission_channel	rejection	social_control
city	public_building	person	plot_of_land	residence	mansion	piece_of_land	country_house	construction_site	town	mound	land_site	root	floor	parcel_of_land
computing_device	life	quality_of_life	transferred_property	movement	natural_process	application	locale	person	living	wealth	function	tenancy	healthiness	constructed_structure
lighting_fixture	reupholstery	piece_of_furniture	piece_of_material	furniture	wearing_apparel	bed_sheet	textile	flooring	glass_in	dresser	glass	floor_covering	metal	partition
person	computer_scientist	computer_program	software_program	company	software_package	writer	computer_programming	written_language	mathematical	computer_code	decision_maker	human_language	researcher	computer_programme
person	vessel	ship	worker	marriage_ceremony	working_man	politician	alcohol	form_of_address	whaling_ship	amity	foreigner	employer	health	married_woman
illness	sickness	disease	person	movement	health	obstruction	disorder	sick_person	energy	motion	alcohol	energy_source	criminal_offense	forms_of_energy
moving_picture	fiction	person	picture_show	record_album	political_satire	popular_music	knowledge_organization	communication_medium	tv_series	movie	studio_album	album	film	tv_show
moving_picture	technology	storage_medium	story	person	piece_of_work	move	video	series	travelling	city	picture	channel	school	life
picture	fluid	moves	complex_system	open_system	phenomenon	natural_process	physical_geography	sports	natural_phenomenon	surroundings	cartography	moving_picture	physical_system	process_modeling
food_product	wearing_apparel	footwear	component	dietary_supplement	storage	manufacturing	manufactured	fluid	brand_name	clothing	manufacturer	packaging	applied_science	manufacturing_process
plant	perennial	woody_plant	animal	plant_material	seed	herbaceous_plant	plant_part	the_seed	angiosperm	leaves	binomial_name	disease	binomial_nomenclature	annual_plant
linguistic_description	marking	interconnection	brand_name	transmission	signal	labels	part_of_speech	manufacturer	specifications	dictionary_entry	paper	figure	the_paper	communication_medium
moving	move	physical_system	movement	transport	health	travelling	transportation	fluid	means_of_transport	technology	traveling	medicine	phenomenon	research
person	sickness	social_rejection	rejection	physical_phenomenon	incurable	inflict	unforgiveness	cure	affliction	obstruction	retribution	transgressor	sufferer	bodily
business_organization	juridical_person	person	city	geographical_point	local_government	railroad	corporation	state	direction	unit_of_time	company	legislative_body	leader	county_seat
enterprise	foundation	corporation	writer	researcher	partnership	person	acquiring	leader	economic_science	technology	asset	studio_album	publisher	competitor
chemical_group	chemical_reaction	chemical_action	phosphorous	chemical_process	animal_tissue	oxidization	dry	elemental	nitrogen	ammonia	nitrogenous	phosphorus	oxygen	toxic
person	moving_picture	making	storage_medium	carnivore	piece_of_work	communication_medium	one_person	sportsperson	specifications	writer	animal	owner	sackable	wager
animal	ailment	chemical_reaction	illness	inhalation	contagious_disease	bodily_process	disease	swelling	personal_protective_equipment	flu	internal_organ	protective_clothing	energy	animal_tissue
means_of_transport	transportation	means_of_transportation	mode_of_transport	watercraft	airplane	transport	ship	frictionlessly	traveling	geometric_shape	sailing	plane_figure	sailboat	frame
person	mathematician	mathematical_function	unit_of_time	mathematical_process	annotation	developer	technical_specification	pure_mathematics	worker	part_of_speech	measuring_device	researcher	identifier	mathematical_operation
plant	diet	disease	eat	vegetable	eaten	foodstuff	animal	energy	health	drug	animal_product	sweets	breakfast_food	knowledge_organization
sickness	social_rejection	obstruction	disorder	hostility	anger	fatigue	injury	proneness	health	restlessness	rejection	hopelessness	habitual	unpleasantness
mechanical_assembly	application	data_processor	measuring_instrument	junction_transistor	integer	job_control	positioning_system	structural_member	electrical_device	applet	medical	overpronator	kinematic	h40
economics	gov	person	sociology	investigative	medical_research	journalism	economic_science	medicine	procurement	medical_school	health_care	piece_of_work	news_item	state
architect	person	scholar	educator	family_name	honorific	sculptor	bachelor	manager	athlete	forename	art_school	builder	painter	art_student
leader	person	country	travelling	province	departure	governor	republic	moves	city	center	mode_of_transport	making	move	travelled
vascular_system	tissue	animal	chemical_action	blood_stream	chemical_reaction	chemical_bond	animal_tissue	crop	blood	bloodstream	macromolecule	plant	membrane	disease
investor	writer	company	investment_bank	corporation	banking_company	business_organization	firm	profit	enterprise	selling	person	business_enterprise	real_estate	natural_person
storage	entertainment	digital_media	storage_medium	outlet	fast_food	company	subway_station	restaurant	channel	takeout	transmission	tv	retail_store	confectionery
social_control	linkage	gov	unicameral_legislature	independency	polity	step	direction	person	application	reciprocal	communication_medium	timetable	devising	obstacle
mechanical_assembly	storage_medium	transmission_channel	telecommunication_system	storage	telecommunication	electronic_equipment	periodical_publication	station	application	mapping	communication_medium	constructed_structure	free_energy	terminal
person	illness	doctor	surgical_operation	sickness	medicine	misfunctioning	health	cure	sick_person	form	one	contact	retardedness	diseased_person
geologic_time	lithostratigraphic_unit	periglacial	geological_time	relative_dating	metamorphic	weathering	igneous	metamorphism	stone	rock	granitoid	physical_composition	paleomagnetism	tectonic
foodstuff	flavouring	food_group	dietary_supplement	carbohydrate	natural_fibre	wholesomeness	food_choice	beverage	cannabis_sativa	vegetable	goody	shoes	nutritive	food_product
person	moving_picture	picture	sexual_relations	show	oral_sex	picture_show	sexual_partner	film	episode	sexual_activity	tease	movie	sexual_relationship	artifact
computer_programme	computer	data_storage_device	storage_medium	computer_code	equipment	person	enterprise	travelling	computer_program	tech	platform	home_appliance	computer_software	application
move	infrastructure	transportation	business_process	shape	person	drawing	obstruction	storage	component	movement	technology	mental_energy	making	picture
body_of_water	transport	flow	plant	plot_of_land	round_shape	channel	woody_plant	social_event	transmission	locale	surface	sculpture	season	map
moving_picture	person	entertainment	storage_medium	electronic_media	motion_picture	recording	picture_show	television	transmission_channel	electronic_game	corporation	communication_medium	traveler	musical_composition
figure	picture	image	way	show	example	shape	making	symbolic_representation	pic	figurative	illustration	showing	perhaps	rather
locale	mapmaking	knowledge_organization	cartography	mapping	map	gov	topological_space	storage_medium	record_album	transmission_channel	moving_picture	means_of_transportation	geographical_point	studio_album
sickness	disease	illness	cure	animal	tissue	inflammation	swelling	cleanliness	fluid	ailment	blood_serum	infection	microscopic	protein_structure
enterprise	transport	mechanical_assembly	mechanism	driving_force	lucent	computer_code	terminal	serial	storage_medium	transmission	transfer	economic_process	data_storage_device	figure
person	moving_picture	sexual_relation	bodily_function	bodily_process	show	physical_intimacy	sexual_relations	picture_show	unfaithfulness	sexual_act	tv_program	picture	film	episode
underwater_diving	mechanical_advantage	athlete	muscle_contraction	muscular_contraction	sailboard	hang_glider	olympic_sport	traditional_game	sailing	horsemanship	ski_jumping	gyroscopic	fencer	rowing
person	piece_of_work	writer	firm	company	medium	book	boss	work_of_art	venture	story	enterprise	computer_programme	researcher	chief
storage_medium	mechanical_assembly	function	communication_medium	measurement	mechanism	statistical	measure	database	transmission	data_storage_device	motion	person	specifications	application
educator	scholar	teacher	lecturer	assistant_professor	social_scientist	professor	faculty_member	associate_professor	person	prof	university_professor	school	instructor	university
windstorm	weather	tropical_cyclone	vital_organ	physical_phenomenon	extreme_weather	wind	natural_hazard	violent_storm	high_wind	cyclone	torrential	obstruction	current_of_air	storm_damage
person	vessel	city	ship	worker	transportation	politician	transport	governor	citizen	first_mate	mode_of_transport	surname	mayor	watercraft
person	the_paper	newspaper	crime	one_person	offence	social_control	obstruction	moving_picture	mindwipe	offense	public_building	paper	justice	video_recording
flow	flowing	owner	person	surface	flow_of_air	move_over	liquid_state	abstract_object	layer	pebble	animal	form	technical_specification	moves
obstruction	blockage	propensity	social_control	sense_of_duty	sailor	virtuous	tendency	predisposition	lawbreaking	person	virtue	a_cause	mechanism	attacking
piece_of_work	person	enterprise	writer	journalist	company	ceo	story	investor	magazine	novel	partnership	dell	book	bestseller
sweet_tooth	foodstuff	eats	culturist	person	eat_it	eater	eat	stew	beverage	alcoholic_drink	eaten	sugar	drink	staff_of_life
channel	waterbody	parcel_of_land	geographic_point	station	storage	body_of_water	transportation	township	map	city	locale	record_album	infrastructure	main_road
person	party	tv_show	moving_picture	dope	picture_show	child	pic	title_of_respect	eight_of_diamonds	movie	motion_picture	woman	tender	high_society
person	obstruction	constructed_structure	lithostratigraphic_unit	city	research	cartography	wealth	worldly_possessions	natural_elevation	sportsperson	along	locale	unvirtuous	site
fragmental	batholith	lithologic	carbonate_rock	granitic	relative_dating	igneous	dolostone	lithology	boulder_clay	aluminous	basaltic	rock	basalt	lava
transport	communications	sportsperson	transportation	motion	long_distance	interconnection	transmission	home_appliance	telecommunication	movement	transmission_channel	signaling	data_transmission	games_console
person	writer	piece_of_work	television_producer	company	work_of_art	moving_picture	producer	film_maker	computer_scientist	technology	picture	actor	works	multimedia
person	educator	health_science	scholar	competitor	business_firm	assessor	public_administration	business_executive	biomedical_sciences	firm	banker	builder	business_education	teacher
person	moving_picture	picture	show	recording	figure	reckoning	termination	delay	religious_ritual	begin	valid	signification	closing	account
profit	measuring	distribution	computer_code	specialised	clothing	research_data	covers	computer_software	nonprofit_organization	spin_off	assets	storage_medium	subsidiary_company	database
person	city	travelling	transportation	traveling	track	vehicle	conveyance	traveler	route	means_of_transportation	travel	transport	movement	motion
person	writer	moving_picture	fiction	tv_series	electronic_media	piece_of_work	periodical_publication	documentary	short_story	producer	carnivore	communication_medium	filmmaker	film
person	businessman	aristocrat	leader	honorific	title_of_respect	courtier	monarch	owner	commoner	personal_relationship	industrialist	chief	chief_of_state	inner_circle
mapmaking	motion_picture	republic	unicameral_legislature	dower	adoption	transportation	country	tv_series	tv_show	piece_of_ground	american_state	territorial	form_of_government	local_government
communication_medium	human_language	information_processing_system	ordinary_language	as_language	written_language	oral_communication	grammatically	written_communication	written_text	person	narrative	linguistics	speech	formal_language
animal	disease	plant	microscopic	surface	fluid	chemical_action	angiosperm	plant_material	debris	soil	dung	dry	pile	crust
person	educator	professor	leader	university	business_executive	associate_professor	teacher	assistant_professor	chief	writer	corporate_executive	boss	title	lecturer
person	political_organization	legislator	unicameral_legislature	key	paves	speaker	communication_medium	unicameralism	making	component	noun	account	governing	researcher
person	mechanical_assembly	bodily_function	body_structure	animal	body_part	transportation	mode_of_transport	motor	vehicle	transport	unvirtuous	butt	conveyance	means_of_transport
election_district	general_assembly	city	government_office	legislative_body	county_courthouse	national_assembly	precinct	county_seat	courthouse	parliament	moving_picture	religious_service	municipal_government	motion_picture
medical_facility	medical	rehabilitation	medical_practice	person	medical_care	penal_institution	practice_of_medicine	physician	gainful	question_of_fact	medical_specialty	health_professional	rehabilitative	medico
sport	olympic_sports	athlete	person	sportsperson	moves	coach	racing_car	move	pentathlete	runner	baseball	team_sport	contestant	racing
person	writer	piece_of_work	merchant	thinker	written_word	title	mass_media	personal_name	electronic_media	journalist	poet	politician	musical_composition	title_of_respect
city	map	web_site	local_government	database	public_building	cartography	picture	roads	natural_phenomenon	gis	locale	information_system	superimposed	topological_space
sea_urchin	fish	crustacean	foodstuff	seafood	dietary_supplement	plant_part	crustacea	confectionery	codfish	water_mold	shell_fish	edible	bony_fish	abstract_object
person	unfitness	obsessive	illness	sickness	anger	proclivity	denial	predisposition	bad_person	age_group	disliking	woman	feelings	sexual_relations
psychologist	person	medical_practitioner	practitioner	medical_doctor	technologist	physician	veterinary_surgeon	practice_of_medicine	health_professional	natural_scientist	occupational_therapist	healer	doctor	psychiatrist
animal	mammal	bird	person	dog	animal_group	reptile	dung_beetle	birds	locale	wild_boar	imaginary_being	elephant	domesticated_animal	zoological
cyclone	weather	violent_storm	atmosphere	tropical_cyclone	hurricane	tropical_storm	windstorm	weather_condition	storm	wind	natural_phenomenon	the_storm	current_of_air	physical_phenomenon
city	social_control	business_organization	transmission_channel	credit_union	business_organisation	town	public_building	corporation	communication_medium	intelligence_service	bank	intelligence	county	government
person	scholar	learned_person	written_word	writer	title	speech	teacher	buddhist	written_document	poet	human_language	religious_leader	individualized	theology
pc_game	video_game_console	computing_platform	games_console	platform	game_console	video_game	home_appliance	computer_code	computer_game	storage_medium	online_game	computing_machine	computer_software	videogaming
software_program	software_package	software	computer_programme	computer_scientist	computer_program	person	software_company	software_application	enterprise	corporation	software_developer	juridical_person	coding_system	computing_machine
person	enterprise	competitor	sport	thrower	watercraft	piece_of_work	work_of_art	worker	writer	company	sportsperson	team	athlete	travelling
home_appliance	constructed_structure	storage	lawbreaking	commercial_building	obstruction	application	partition	function	musical_instrument	social_control	movement	wall	public_building	component
social_control	corporation	financial_organization	investment_fund	assets	partnership	financing	communication_medium	person	country	making	moving_picture	medium	recording	pawn
leader	person	political_leader	chief	mayor	governor	minister	legislator	polity	musician	political_organization	juridical_person	descendant	legislative_body	music_director
body_of_water	channel	locale	travelling	attraction	ocean	waterbody	musical_group	atmosphere	stranding	enterprise	transport	natural_action	superhighway	picture_show
person	computer_programme	computer_program	videogaming	computing_machine	app	pc_game	computer_code	application	video_game_console	software	work_of_art	transmission_channel	cartoon_character	computing_platform
person	animal	dog	vessel	chicken	round_shape	boy	bunny	disease	pig	hero	kid	guy	bad_luck	pinky
moving_picture	video	storage_medium	travelling	picture	story	move	series	traveling	channel	person	television_program	daily	piece_of_work	technology
person	thinker	researcher	social_scientist	teacher	scholar	inquiry	investigation	research	economic_science	measure	social	observable	reader	behaviorist
person	written_document	payment	penalty	written_agreement	cost	sale	killer	specifications	code	sum_of_money	devising	revocation	lessor	agreement
clothing	hair_style	football_helmet	clothes	fabric	shoes	sportsperson	shirt	pant	wearing_apparel	skin_colour	person	rubbing	hairstyle	dress
bodily_function	sickness	perception	perceptual_experience	athlete	sexual_relation	discernment	bodily	person	stimulus	function	signaling	awareness	philosophical	movement
oral_communication	textfile	formal_language	flow_chart	written_communication	life_story	decoding	data_file	written_language	computer_program	mathematical	decode	historical_linguistics	human_language	caesar_cipher
person	music_video	medium	public_building	tv_show	celebrity	restaurant	moving_picture	television	designated_place	dvd	entertainment	making	musical_composition	channel
person	storage_medium	data_storage_device	technology	computer_code	making	computer_program	information_processing_system	image	transmission	obstruction	application	form	leading	function
energy	work_of_art	person	technical_specification	locus	movement	insight	predisposition	tendency	studio_album	physical_property	geometric_shape	sportsperson	explanation	function
mechanical_assembly	equipment	person	seismometer	testing_equipment	accelerometer	adjustment	cylinder	projectile	measuring_device	superconductive	muscle_system	module	strain_gauge	structural_member
health	fund	person	government	profit	social	employer	funded	charitable_organization	expenditure	researcher	net_earnings	employee	worker	written_agreement
muscular_contraction	blood_circulation	musculoskeletal_system	chest_wall	obstruction	physical_examination	swelling	fatigue	muscle_spasm	distention	fluid	muscle_contraction	hyperemia	dysfunction	pleural_space
city	person	capital	country	local_government	public_administration	state_capital	locale	move	state	transport	moving_picture	hometown	hamlet	surname
person	animal	heredity	good_person	follower	sexual_relation	skin_color	teacher	lens	hereditary	mental_capacity	religion	atheist	photographic_print	philosopher
person	department	corporation	carnivore	chief	enterprise	monetary_unit	biotechnologist	company	periodical_publication	computer_file	unit_of_time	boss	mechanism	merchant
person	housing	worker	doors	dumbwaiter	constructed_structure	public_building	partition	tenant	obstructed	residence	outlet	occupant	place_of_worship	house_servant
physical_phenomenon	moves	person	signal	natural_phenomenon	picture_show	motion	natural_action	obstruction	outdoor_game	round_shape	moving_picture	atmospheric_condition	surface	airplane
communication_medium	print_media	electronic_media	person	communications	electronic_communication	mass_media	periodical	information_network	television	legislative_body	file	television_program	periodical_publication	report
natural_process	respire	function	nominal_value	nutritive	involution	diet	cure	respiration	bodily_structure	digestion	dietary	healthy	measure	foodstuff
researcher	person	applied_science	enterprise	partnership	consultant	bioscience	key	investing	making	asset	technology	research	initiative	profit
putting_to_death	injury	unfaithfulness	injure	married_person	obstruction	criminal_offense	wrongful	offense	unrighteousness	person	dissimilarity	crime	aggravation	impotency
healthiness	healthy	plant	food_product	fluid	storage	foodstuff	natural_process	natural_action	chlorophyl	animal_tissue	balanced_diet	food_choice	organic_fertiliser	chemical_action
